LATITUDE,LONGITUDE,STATE,LOCALITY,SUBLOCALITY,POSTCODE,PROPERTY_CATEGORY
40.5870716,-74.0944361,New York,New York,Staten Island,10305,building
40.731826,-74.0091497,New York,New York,Manhattan,10014,building.residential
40.734217,-73.9946151,New York,New York,Manhattan,10003,building.residential
40.7220377,-73.8936918,New York,New York,Queens,11378,building
40.7472374,-73.9021112,New York,New York,Queens,11377,building
40.752444,-73.982986,New York,New York,Manhattan,10018,accommodation.hotel
40.7636004,-73.9583523,New York,New York,Manhattan,10065,building.residential
40.7602847,-73.9668148,New York,New York,Manhattan,10022,building.residential
40.7402133,-73.8868828,New York,New York,Queens,11373,building
40.8724137,-73.8852231,New York,New York,Norwood,10458,
40.7409264,-73.9020731,New York,New York,Queens,11377,building
40.7735465,-73.9561566,New York,New York,Manhattan,10075,building
40.7585599,-73.87738,New York,New York,Queens,11369,building
40.7804721,-73.9871434,New York,New York,Manhattan,10069,building.residential
40.7440024,-73.8353772,New York,New York,Queens,11355,building
40.880985,-73.9102329,New York,New York,The Bronx,10463,building
40.8030984,-73.9559736,New York,New York,Manhattan,10026,building
40.5546232,-74.1349952,New York,New York,Staten Island,10306,building
40.745483,-73.954465,New York,New York,Queens County,11101,building
40.7352139,-73.8226982,New York,New York,Queens,11367,building
40.7590132,-73.9612618,New York,New York,Manhattan,10022,building
40.7126884,-73.8282495,New York,New York,Queens,11415,
40.725653,-73.8596142,New York,New York,Queens,11374,building
40.6148276,-73.9896373,New York,New York,Brooklyn,11204,building
40.8931042,-73.8582396,New York,New York,The Bronx,10466,building
40.5862321,-73.9509299,New York,New York,Brooklyn,11235,building.residential
40.671868,-73.947826,New York,New York,Brooklyn,11216,building
40.7439988,-73.9898542,New York,New York,Manhattan,10010,building.place_of_worship
40.7325379,-73.8601516,New York,New York,Queens,11374,building
40.7193296,-73.8380044,New York,New York,Forest Hills,11375,
40.7836703,-73.9709274,New York,New York,Manhattan,10024,building.residential
40.571871,-74.1276199,New York,New York,Staten Island,10306,building
40.881546,-73.908104,New York,New York,The Bronx,10463,building
40.7392184,-73.9805521,New York,New York,Manhattan,10010,building
40.7701201,-73.9833141,New York,New York,Manhattan,10023,education.university
40.7388719,-73.9929549,New York,New York,Manhattan,10011,building
40.8870567,-73.908722,New York,New York,The Bronx,10463,building
40.7375448,-73.8549421,New York,New York,Queens,11368,building
40.7496366,-73.9825832,New York,New York,Manhattan,10016,building
40.7295527,-73.8272075,New York,New York,Queens,11367,
40.7961886,-73.949116,New York,New York,Manhattan,10029,building
40.7961762,-73.962094,New York,New York,Manhattan,10025,building
40.6068155,-73.9592184,New York,New York,Brooklyn,11229,building.residential
40.7645407,-73.8683353,New York,New York,Queens,11369,building
40.6217919,-74.0343844,New York,New York,Brooklyn,11209,building
40.7490288,-73.9719957,New York,New York,Manhattan,10017,building
40.7845143,-73.8508657,New York,New York,Queens,11356,building
40.6820512,-73.9811684,New York,New York,Brooklyn,11217,building
40.8855625,-73.9143965,New York,New York,The Bronx,10463,building.residential
40.876794,-73.9177034,New York,New York,The Bronx,10463,building
40.7794854,-73.9561419,New York,New York,Manhattan,10028,building
40.5086315,-74.2470232,New York,New York,Staten Island,10307,building.residential
40.7419819,-73.980516,New York,New York,Manhattan,10016,building.residential
40.6333731,-74.122092,New York,New York,Staten Island,10310,building
40.6901415,-73.9187569,New York,New York,Brooklyn,11221,building
40.7291666,-73.8619839,New York,New York,Queens,11374,building.residential
40.6189484,-74.1071576,New York,New York,Staten Island,10301,building
40.904655,-73.9066105,New York,New York,Riverdale,10471,
40.7234054,-73.8154612,New York,New York,Queens,11367,building
40.7617971,-73.9766275,New York,New York,Manhattan,10019,building.residential
40.8385018,-73.86211,New York,New York,The Bronx,10462,building
40.6405629,-73.9073462,New York,New York,Brooklyn,11236,building
40.6328573,-73.9632363,New York,New York,Brooklyn,11230,building
40.7494678,-73.9717468,New York,New York,Manhattan,10017,
40.7630942,-73.9649721,New York,New York,Manhattan,10065,building.residential
40.5086315,-74.2470232,New York,New York,Staten Island,10307,building.residential
40.8531021,-73.8636237,New York,New York,The Bronx,10462,
40.7794854,-73.9561419,New York,New York,Manhattan,10028,building
40.779101,-73.961095,New York,New York,Manhattan,10028,building
40.7719215,-73.9650839,New York,New York,Manhattan,10021,commercial.health_and_beauty.cosmetics
40.7807845,-73.979261,New York,New York,Manhattan,10023,building
40.726843,-73.85458,New York,New York,Queens,11374,building.residential
40.5107574,-74.239192,New York,New York,Staten Island,10307,building.residential
40.6317585,-74.0785358,New York,New York,Staten Island,10304,building
40.6807067,-73.96822,New York,New York,Brooklyn,11238,building
40.6912454,-73.9154184,New York,New York,Brooklyn,11221,building
40.7233159,-73.858254,New York,New York,Rego Park,11374,
40.7807845,-73.979261,New York,New York,Manhattan,10023,building
40.6912454,-73.9154184,New York,New York,Brooklyn,11221,building
40.7233159,-73.858254,New York,New York,Rego Park,11374,
40.7316971,-73.7409842,New York,New York,Queens,11427,building
40.7120018,-73.9453832,New York,New York,Brooklyn,11211,building
40.7060214,-74.0117866,New York,New York,Manhattan,10004,building.commercial
40.6091787,-73.993115,New York,New York,Brooklyn,11214,building
40.760525,-73.972787,New York,New York,Manhattan,10022,building.commercial
40.6426509,-73.8958975,New York,New York,Brooklyn,11236,building
40.7223571,-73.8834031,New York,New York,Queens,11379,building
40.7667403,-73.9855052,New York,New York,Manhattan,10019,building
40.7362044,-74.0047875,New York,New York,Manhattan,10014,building
40.8019854,-73.9144974,New York,New York,The Bronx,10454,building
40.7769221,-73.9073482,New York,New York,Queens,11105,building
40.7503477,-73.9019836,New York,New York,Queens,11377,building
40.7753111,-73.9603272,New York,New York,Manhattan,10075,
40.7477728,-73.9794793,New York,New York,Manhattan,10016,
40.7803967,-73.9864464,New York,New York,Manhattan,10023,building.residential
40.8595463,-73.8956582,New York,New York,The Bronx,10458,building
40.5757598,-74.0943577,New York,New York,Staten Island,10306,building
40.6869771,-73.9126141,New York,New York,Brooklyn,11207,building
40.7293399,-73.9998507,New York,New York,Manhattan,10012,building
40.7658641,-73.9158892,New York,New York,Queens,11103,building
40.762394,-73.9739039,New York,New York,Manhattan,10022,building
40.8819273,-73.9172822,New York,New York,The Bronx,10463,building
40.7793278,-73.9615999,New York,New York,Manhattan,10028,
40.8412247,-73.9216103,New York,New York,The Bronx,10452,
40.6318515,-73.9382094,New York,New York,Brooklyn,11210,building
40.8648218,-73.8430463,New York,New York,The Bronx,10469,building
40.782693,-73.9517106,New York,New York,Manhattan,10128,building
40.6885485,-73.9192355,New York,New York,Brooklyn,11221,building
40.7745478,-73.9651644,New York,New York,Manhattan,10021,
40.6837376,-73.7967497,New York,New York,Queens,11436,building.residential
40.8292519,-73.855841,New York,New York,The Bronx,10472,building
40.8819273,-73.9172822,New York,New York,The Bronx,10463,building
40.7793278,-73.9615999,New York,New York,Manhattan,10028,
40.7647756,-73.9679827,New York,New York,Manhattan,10065,building
40.7272797,-73.8163427,New York,New York,Queens,11367,building
40.6729971,-73.9592414,New York,New York,Brooklyn,11238,building
40.777244,-73.9868738,New York,New York,Manhattan,10023,building.residential
40.6343667,-74.0311335,New York,New York,Brooklyn,11209,building
40.6897465,-73.9379631,New York,New York,Brooklyn,11221,building
40.7997797,-73.9713866,New York,New York,Upper West Side,10025,
40.6894907,-73.8640398,New York,New York,Queens,11421,building
40.7497074,-73.9859244,New York,New York,Manhattan,10001,building
40.625366,-73.908929,New York,New York,Brooklyn,11234,building
40.749516,-73.8822296,New York,New York,Queens,11372,
40.7462651,-73.972462,New York,New York,Manhattan,10016,building.residential
40.7325379,-73.8601516,New York,New York,Queens,11374,building
40.7602485,-73.8124754,New York,New York,Queens County,11355,building
40.6204591,-73.9928625,New York,New York,Brooklyn,11204,building
40.7537586,-74.003221,New York,New York,Manhattan,10001,building.residential
40.630181,-74.1228208,New York,New York,Staten Island,10310,building
40.7484135,-73.9731998,New York,New York,Manhattan,10016,commercial;service.cleaning.dry_cleaning
40.7986646,-73.9678976,New York,New York,Manhattan,10025,building
40.6762104,-73.8013544,New York,New York,Queens,11436,building
40.7262631,-73.7937601,New York,New York,Queens,11366,building.residential
40.7314866,-73.7083076,New York,New York,Queens,11001,building
40.765738,-73.9770652,New York,New York,Manhattan,10019,building
40.7324629,-73.9972883,New York,New York,Manhattan,10011,building
40.9000223,-73.8557587,New York,New York,Wakefield,10470,
40.630181,-74.1228208,New York,New York,Staten Island,10310,building
40.7484135,-73.9731998,New York,New York,Manhattan,10016,commercial;service.cleaning.dry_cleaning
40.7986646,-73.9678976,New York,New York,Manhattan,10025,building
40.7882884,-73.9674607,New York,New York,Manhattan,10024,building.residential
40.5781785,-73.9733314,New York,New York,Brooklyn,11224,building.residential
40.7385972,-73.9951773,New York,New York,Manhattan,10011,building
40.7685551,-73.9522955,New York,New York,Manhattan,10021,
40.7384289,-73.9956975,New York,New York,Manhattan,10011,
40.7548672,-73.964448,New York,New York,Manhattan,10022,building
40.7231518,-73.9927218,New York,New York,Manhattan,10002,building
40.7600656,-73.9664566,New York,New York,Midtown East,10022,
40.7421716,-73.8582741,New York,New York,Queens,11368,building
40.7374872,-73.9833473,New York,New York,Manhattan,10010,building
40.7841619,-73.8570221,New York,New York,Queens,11356,building
40.781741,-73.9834162,New York,New York,Manhattan,10023,
40.7576008,-73.7355418,New York,New York,Queens,11362,building
40.6260389,-73.9106991,New York,New York,Brooklyn,11234,building
40.7583699,-73.87924,New York,New York,Queens,11369,building
40.7981209,-73.9726033,New York,New York,Manhattan,10025,building
40.7811121,-73.9154299,New York,New York,Queens,11105,building
40.8248699,-73.9229829,New York,New York,The Bronx,10451,building
40.715351,-74.0128441,New York,New York,Manhattan,10282,building.residential
40.7407623,-73.8521478,New York,New York,Queens,11368,building
40.6405612,-73.9333874,New York,New York,Brooklyn,11203,building
40.6745841,-73.9623868,New York,New York,Brooklyn,11238,building
40.6869395,-73.9698033,New York,New York,Brooklyn,11238,building
40.6330311,-74.1301207,New York,New York,Staten Island,10302,building
40.6696983,-73.9181397,New York,New York,Brooklyn,11233,building
40.7546656,-73.9675207,New York,New York,Manhattan,10022,
40.7267155,-73.9958775,New York,New York,Manhattan,10012,
40.7877526,-73.9547413,New York,New York,Manhattan,10029,building
40.8115505,-73.959759,New York,New York,Manhattan,10027,building.residential
40.8089034,-73.965519,New York,New York,Manhattan,10027,building.residential
40.580329,-73.963661,New York,New York,Brighton Beach,11235,
40.5786264,-73.9626111,New York,New York,Brooklyn,11235,building.residential
40.7412239,-73.9813712,New York,New York,Kips Bay,10016,
40.7704277,-73.9609013,New York,New York,Manhattan,10021,building.parking
40.7704869,-73.9648893,New York,New York,Manhattan,10021,
40.7646573,-73.9744439,New York,New York,Manhattan,10019,accommodation.hotel
40.7655919,-73.9766034,New York,New York,Manhattan,10019,building.residential
40.7228727,-74.0083077,New York,New York,Tribeca,10013,
40.7259961,-73.9393987,New York,New York,Greenpoint,11222,
40.7589055,-73.9064463,New York,New York,Astoria,11377,
40.7500989,-73.9838104,New York,New York,Manhattan,10018,building.accommodation
40.7553537,-73.8319271,New York,New York,Queens,11355,
40.7577445,-73.9660563,New York,New York,Manhattan,10022,building.residential
40.9069228,-73.9062512,New York,New York,The Bronx,10471,building.residential
40.7314663,-73.8527035,New York,New York,Queens,11375,building
40.7560084,-73.9423437,New York,New York,Queens County,11101,building
40.6022749,-73.9711068,New York,New York,Gravesend,11223,
40.6298438,-74.1233871,New York,New York,Staten Island,10310,building
40.7842031,-73.9816026,New York,New York,Manhattan,10024,building
40.7466605,-73.9758035,New York,New York,Manhattan,10016,building.residential
40.5795495,-74.1077209,New York,New York,Staten Island,10306,
40.6999123,-73.9032008,New York,New York,Queens,11385,building
40.5664524,-74.1051158,New York,New York,Staten Island,10306,building
40.6332797,-73.9249485,New York,New York,Brooklyn,11234,building
40.7740567,-73.9780672,New York,New York,Manhattan,10023,building.residential
40.7728867,-73.9575288,New York,New York,Manhattan,10075,building
40.7562471,-73.9625705,New York,New York,Manhattan,10022,building
40.7754939,-73.9466592,New York,New York,Manhattan,10028,building
40.761255,-73.9744834,New York,New York,Manhattan,10022,catering.restaurant
40.8532882,-73.939814,New York,New York,Manhattan,10033,building.residential
40.7781265,-73.9579786,New York,New York,Manhattan,10028,healthcare.clinic_or_praxis
40.7304336,-73.9946441,New York,New York,Greenwich Village,10003,
40.6241938,-74.1500827,New York,New York,Staten Island,10303,building.residential
40.7319226,-73.9968197,New York,New York,Greenwich Village,10011,
40.7944231,-73.796598,New York,New York,Queens,11357,building
40.6992565,-73.9227784,New York,New York,Brooklyn,11221,building
40.8610016,-73.9014141,New York,New York,The Bronx,10468,building
40.6142439,-73.9015473,New York,New York,Brooklyn,11234,building
40.5659163,-74.1274652,New York,New York,Staten Island,10306,building.residential
40.7641404,-73.9673899,New York,New York,Manhattan,10065,building
40.6219834,-74.073006,New York,New York,Staten Island,10304,building
